curve_id,x,y
fl-6.1-contents-764,-1.0,3.0
fl-6.1-contents-764,0.0,28.0
fl-6.1-contents-764,1.0,78.0
fl-6.1-contents-764,2.0,100.0
fl-6.1-contents-764,3.0,100.0
fl-6.1-contents-764,4.0,100.0
fl-6.1-contents-764,5.0,100.0
fl-6.1-contents-764,6.0,100.0
fl-6.1-contents-764,7.0,100.0
fl-6.1-contents-764,8.0,100.0
fl-6.1-contents-764,9.0,100.0
fl-6.1-contents-764,10.0,100.0
fl-6.1-contents-764,11.0,100.0
fl-6.1-contents-764,12.0,100.0
fl-6.1-contents-764,13.0,100.0
fl-6.1-contents-764,14.0,100.0
fl-6.1-contents-764,15.0,100.0
fl-6.1-contents-764,16.0,100.0
fl-6.1-contents-764,17.0,100.0
fl-6.1-contents-764,18.0,100.0
fl-6.1-contents-764,19.0,100.0
fl-6.1-contents-764,20.0,100.0
fl-6.1-contents-764,21.0,100.0
fl-6.1-contents-764,22.0,100.0
fl-6.1-contents-764,23.0,100.0
fl-6.1-contents-764,24.0,100.0
fl-6.1-contents-765,-4.0,0.0
fl-6.1-contents-765,-3.0,0.0
fl-6.1-contents-765,-2.0,3.0
fl-6.1-contents-765,-1.0,13.0
fl-6.1-contents-765,0.0,68.0
fl-6.1-contents-765,1.0,100.0
fl-6.1-contents-765,2.0,100.0
fl-6.1-contents-765,3.0,100.0
fl-6.1-contents-765,4.0,100.0
fl-6.1-contents-765,5.0,100.0
fl-6.1-contents-765,6.0,100.0
fl-6.1-contents-765,7.0,100.0
fl-6.1-contents-765,8.0,100.0
fl-6.1-contents-765,9.0,100.0
fl-6.1-contents-765,10.0,100.0
fl-6.1-contents-765,11.0,100.0
fl-6.1-contents-765,12.0,100.0
fl-6.1-contents-765,13.0,100.0
fl-6.1-contents-765,14.0,100.0
fl-6.1-contents-765,15.0,100.0
fl-6.1-contents-765,16.0,100.0
fl-6.1-contents-765,17.0,100.0
fl-6.1-contents-765,18.0,100.0
fl-6.1-contents-765,19.0,100.0
fl-6.1-contents-765,20.0,100.0
fl-6.1-contents-765,21.0,100.0
fl-6.1-contents-765,22.0,100.0
fl-6.1-contents-765,23.0,100.0
fl-6.1-contents-765,24.0,100.0
fl-6.1-contents-766,-4.0,0.0
fl-6.1-contents-766,-3.0,0.0
fl-6.1-contents-766,-2.0,0.0
fl-6.1-contents-766,-1.0,0.0
fl-6.1-contents-766,0.0,0.0
fl-6.1-contents-766,1.0,0.0
fl-6.1-contents-766,2.0,0.0
fl-6.1-contents-766,3.0,2.4
fl-6.1-contents-766,4.0,8.1
fl-6.1-contents-766,5.0,13.3
fl-6.1-contents-766,6.0,17.9
fl-6.1-contents-766,7.0,22.0
fl-6.1-contents-766,8.0,25.7
fl-6.1-contents-766,9.0,28.8
fl-6.1-contents-766,10.0,31.5
fl-6.1-contents-766,11.0,33.8
fl-6.1-contents-766,12.0,35.7
fl-6.1-contents-766,13.0,37.2
fl-6.1-contents-766,14.0,38.4
fl-6.1-contents-766,15.0,39.2
fl-6.1-contents-766,16.0,39.7
fl-6.1-contents-766,17.0,40.0
fl-6.1-contents-766,18.0,40.0
fl-6.1-contents-766,19.0,40.0
fl-6.1-contents-766,20.0,40.0
fl-6.1-contents-766,21.0,40.0
fl-6.1-contents-766,22.0,40.0
fl-6.1-contents-766,23.0,40.0
fl-6.1-contents-766,24.0,40.0
fl-6.1-contents-767,-4.0,0.0
fl-6.1-contents-767,-3.0,0.0
fl-6.1-contents-767,-2.0,0.0
fl-6.1-contents-767,-1.0,0.0
fl-6.1-contents-767,0.0,0.0
fl-6.1-contents-767,1.0,0.0
fl-6.1-contents-767,2.0,0.0
fl-6.1-contents-767,3.0,1.0
fl-6.1-contents-767,4.0,5.0
fl-6.1-contents-767,5.0,8.7
fl-6.1-contents-767,6.0,12.2
fl-6.1-contents-767,7.0,15.5
fl-6.1-contents-767,8.0,18.5
fl-6.1-contents-767,9.0,21.3
fl-6.1-contents-767,10.0,23.9
fl-6.1-contents-767,11.0,26.3
fl-6.1-contents-767,12.0,28.4
fl-6.1-contents-767,13.0,30.3
fl-6.1-contents-767,14.0,32.0
fl-6.1-contents-767,15.0,33.4
fl-6.1-contents-767,16.0,34.7
fl-6.1-contents-767,17.0,35.6
fl-6.1-contents-767,18.0,36.4
fl-6.1-contents-767,19.0,36.9
fl-6.1-contents-767,20.0,37.2
fl-6.1-contents-767,21.0,37.2
fl-6.1-contents-767,22.0,37.2
fl-6.1-contents-767,23.0,37.2
fl-6.1-contents-767,24.0,37.2
fl-6.1-contents-768,-4.0,0.0
fl-6.1-contents-768,-3.0,0.0
fl-6.1-contents-768,-2.0,0.0
fl-6.1-contents-768,-1.0,0.0
fl-6.1-contents-768,0.0,0.0
fl-6.1-contents-768,1.0,0.0
fl-6.1-contents-768,2.0,0.0
fl-6.1-contents-768,3.0,2.2
fl-6.1-contents-768,4.0,2.9
fl-6.1-contents-768,5.0,4.7
fl-6.1-contents-768,6.0,7.5
fl-6.1-contents-768,7.0,11.1
fl-6.1-contents-768,8.0,15.3
fl-6.1-contents-768,9.0,20.1
fl-6.1-contents-768,10.0,25.2
fl-6.1-contents-768,11.0,30.5
fl-6.1-contents-768,12.0,35.7
fl-6.1-contents-768,13.0,40.9
fl-6.1-contents-768,14.0,45.8
fl-6.1-contents-768,15.0,50.2
fl-6.1-contents-768,16.0,54.1
fl-6.1-contents-768,17.0,57.2
fl-6.1-contents-768,18.0,59.4
fl-6.1-contents-768,19.0,60.5
fl-6.1-contents-768,20.0,60.5
fl-6.1-contents-768,21.0,60.5
fl-6.1-contents-768,22.0,60.5
fl-6.1-contents-768,23.0,60.5
fl-6.1-contents-768,24.0,60.5
fl-6.1-contents-769,-4.0,0.0
fl-6.1-contents-769,-3.0,0.0
fl-6.1-contents-769,-2.0,0.0
fl-6.1-contents-769,-1.0,0.0
fl-6.1-contents-769,0.0,0.0
fl-6.1-contents-769,1.0,0.0
fl-6.1-contents-769,2.0,10.5
fl-6.1-contents-769,3.0,13.2
fl-6.1-contents-769,4.0,16.0
fl-6.1-contents-769,5.0,18.9
fl-6.1-contents-769,6.0,21.8
fl-6.1-contents-769,7.0,24.7
fl-6.1-contents-769,8.0,27.4
fl-6.1-contents-769,9.0,30.0
fl-6.1-contents-769,10.0,32.4
fl-6.1-contents-769,11.0,34.5
fl-6.1-contents-769,12.0,36.3
fl-6.1-contents-769,13.0,37.7
fl-6.1-contents-769,14.0,38.6
fl-6.1-contents-769,15.0,39.1
fl-6.1-contents-769,16.0,39.1
fl-6.1-contents-769,17.0,39.1
fl-6.1-contents-769,18.0,39.1
fl-6.1-contents-769,19.0,39.1
fl-6.1-contents-769,20.0,39.1
fl-6.1-contents-769,21.0,39.1
fl-6.1-contents-769,22.0,39.1
fl-6.1-contents-769,23.0,39.1
fl-6.1-contents-769,24.0,39.1
fl-6.1-contents-770,-4.0,0.0
fl-6.1-contents-770,-3.0,0.0
fl-6.1-contents-770,-2.0,0.0
fl-6.1-contents-770,-1.0,0.0
fl-6.1-contents-770,0.0,0.0
fl-6.1-contents-770,1.0,0.0
fl-6.1-contents-770,2.0,8.4
fl-6.1-contents-770,3.0,10.1
fl-6.1-contents-770,4.0,11.9
fl-6.1-contents-770,5.0,13.8
fl-6.1-contents-770,6.0,15.7
fl-6.1-contents-770,7.0,17.7
fl-6.1-contents-770,8.0,19.8
fl-6.1-contents-770,9.0,22.0
fl-6.1-contents-770,10.0,24.3
fl-6.1-contents-770,11.0,26.7
fl-6.1-contents-770,12.0,29.1
fl-6.1-contents-770,13.0,31.7
fl-6.1-contents-770,14.0,34.4
fl-6.1-contents-770,15.0,37.2
fl-6.1-contents-770,16.0,40.0
fl-6.1-contents-770,17.0,43.0
fl-6.1-contents-770,18.0,46.1
fl-6.1-contents-770,19.0,49.3
fl-6.1-contents-770,20.0,52.6
fl-6.1-contents-770,21.0,52.6
fl-6.1-contents-770,22.0,52.6
fl-6.1-contents-770,23.0,52.6
fl-6.1-contents-770,24.0,52.6
fl-6.1-contents-771,-4.0,0.0
fl-6.1-contents-771,-3.0,0.0
fl-6.1-contents-771,-2.0,0.0
fl-6.1-contents-771,-1.0,0.0
fl-6.1-contents-771,0.0,0.0
fl-6.1-contents-771,1.0,0.0
fl-6.1-contents-771,2.0,7.3
fl-6.1-contents-771,3.0,9.4
fl-6.1-contents-771,4.0,11.6
fl-6.1-contents-771,5.0,13.8
fl-6.1-contents-771,6.0,16.1
fl-6.1-contents-771,7.0,18.2
fl-6.1-contents-771,8.0,20.2
fl-6.1-contents-771,9.0,22.1
fl-6.1-contents-771,10.0,23.6
fl-6.1-contents-771,11.0,24.9
fl-6.1-contents-771,12.0,25.8
fl-6.1-contents-771,13.0,26.3
fl-6.1-contents-771,14.0,26.3
fl-6.1-contents-771,15.0,26.3
fl-6.1-contents-771,16.0,26.3
fl-6.1-contents-771,17.0,26.3
fl-6.1-contents-771,18.0,26.3
fl-6.1-contents-771,19.0,26.3
fl-6.1-contents-771,20.0,26.3
fl-6.1-contents-771,21.0,26.3
fl-6.1-contents-771,22.0,26.3
fl-6.1-contents-771,23.0,26.3
fl-6.1-contents-771,24.0,26.3
fl-6.1-contents-772,-4.0,0.0
fl-6.1-contents-772,-3.0,0.0
fl-6.1-contents-772,-2.0,0.0
fl-6.1-contents-772,-1.0,0.0
fl-6.1-contents-772,0.0,0.0
fl-6.1-contents-772,1.0,0.0
fl-6.1-contents-772,2.0,0.0
fl-6.1-contents-772,3.0,0.0
fl-6.1-contents-772,4.0,4.5
fl-6.1-contents-772,5.0,13.5
fl-6.1-contents-772,6.0,19.5
fl-6.1-contents-772,7.0,37.5
fl-6.1-contents-772,8.0,40.5
fl-6.1-contents-772,9.0,42.0
fl-6.1-contents-772,10.0,49.5
fl-6.1-contents-772,11.0,51.0
fl-6.1-contents-772,12.0,61.5
fl-6.1-contents-772,13.0,64.5
fl-6.1-contents-772,14.0,67.5
fl-6.1-contents-772,15.0,69.0
fl-6.1-contents-772,16.0,70.5
fl-6.1-contents-772,17.0,70.5
fl-6.1-contents-772,18.0,70.5
fl-6.1-contents-772,19.0,70.5
fl-6.1-contents-772,20.0,70.5
fl-6.1-contents-772,21.0,70.5
fl-6.1-contents-772,22.0,70.5
fl-6.1-contents-772,23.0,70.5
fl-6.1-contents-772,24.0,70.5
fl-6.1-contents-773,-4.0,0.0
fl-6.1-contents-773,-3.0,0.0
fl-6.1-contents-773,-2.0,0.0
fl-6.1-contents-773,-1.0,0.0
fl-6.1-contents-773,0.0,0.0
fl-6.1-contents-773,1.0,0.0
fl-6.1-contents-773,2.0,6.0
fl-6.1-contents-773,3.0,12.0
fl-6.1-contents-773,4.0,16.5
fl-6.1-contents-773,5.0,22.5
fl-6.1-contents-773,6.0,30.0
fl-6.1-contents-773,7.0,34.5
fl-6.1-contents-773,8.0,42.0
fl-6.1-contents-773,9.0,49.5
fl-6.1-contents-773,10.0,57.0
fl-6.1-contents-773,11.0,66.0
fl-6.1-contents-773,12.0,73.5
fl-6.1-contents-773,13.0,76.5
fl-6.1-contents-773,14.0,79.5
fl-6.1-contents-773,15.0,82.5
fl-6.1-contents-773,16.0,85.5
fl-6.1-contents-773,17.0,88.5
fl-6.1-contents-773,18.0,90.0
fl-6.1-contents-773,19.0,90.0
fl-6.1-contents-773,20.0,90.0
fl-6.1-contents-773,21.0,90.0
fl-6.1-contents-773,22.0,90.0
fl-6.1-contents-773,23.0,90.0
fl-6.1-contents-773,24.0,90.0
fl-6.1-contents-774,-4.0,0.0
fl-6.1-contents-774,-3.0,0.0
fl-6.1-contents-774,-2.0,0.0
fl-6.1-contents-774,-1.0,0.0
fl-6.1-contents-774,0.0,0.0
fl-6.1-contents-774,1.0,0.0
fl-6.1-contents-774,2.0,4.5
fl-6.1-contents-774,3.0,7.5
fl-6.1-contents-774,4.0,9.0
fl-6.1-contents-774,5.0,24.0
fl-6.1-contents-774,6.0,28.5
fl-6.1-contents-774,7.0,33.0
fl-6.1-contents-774,8.0,40.5
fl-6.1-contents-774,9.0,48.0
fl-6.1-contents-774,10.0,52.5
fl-6.1-contents-774,11.0,54.0
fl-6.1-contents-774,12.0,66.0
fl-6.1-contents-774,13.0,72.0
fl-6.1-contents-774,14.0,75.0
fl-6.1-contents-774,15.0,78.0
fl-6.1-contents-774,16.0,81.0
fl-6.1-contents-774,17.0,84.0
fl-6.1-contents-774,18.0,87.0
fl-6.1-contents-774,19.0,87.0
fl-6.1-contents-774,20.0,87.0
fl-6.1-contents-774,21.0,87.0
fl-6.1-contents-774,22.0,87.0
fl-6.1-contents-774,23.0,87.0
fl-6.1-contents-774,24.0,87.0
fl-6.1-contents-775,-4.0,0.0
fl-6.1-contents-775,-3.0,0.0
fl-6.1-contents-775,-2.0,0.0
fl-6.1-contents-775,-1.0,0.0
fl-6.1-contents-775,0.0,0.0
fl-6.1-contents-775,1.0,0.0
fl-6.1-contents-775,2.0,6.0
fl-6.1-contents-775,3.0,12.0
fl-6.1-contents-775,4.0,16.5
fl-6.1-contents-775,5.0,22.5
fl-6.1-contents-775,6.0,30.0
fl-6.1-contents-775,7.0,34.5
fl-6.1-contents-775,8.0,42.0
fl-6.1-contents-775,9.0,49.5
fl-6.1-contents-775,10.0,57.0
fl-6.1-contents-775,11.0,66.0
fl-6.1-contents-775,12.0,73.5
fl-6.1-contents-775,13.0,76.5
fl-6.1-contents-775,14.0,79.5
fl-6.1-contents-775,15.0,82.5
fl-6.1-contents-775,16.0,85.5
fl-6.1-contents-775,17.0,88.5
fl-6.1-contents-775,18.0,90.0
fl-6.1-contents-775,19.0,90.0
fl-6.1-contents-775,20.0,90.0
fl-6.1-contents-775,21.0,90.0
fl-6.1-contents-775,22.0,90.0
fl-6.1-contents-775,23.0,90.0
fl-6.1-contents-775,24.0,90.0
fl-6.1-contents-776,-4.0,0.0
fl-6.1-contents-776,-3.0,0.0
fl-6.1-contents-776,-2.0,0.0
fl-6.1-contents-776,-1.0,0.0
fl-6.1-contents-776,0.0,0.0
fl-6.1-contents-776,1.0,0.0
fl-6.1-contents-776,2.0,0.0
fl-6.1-contents-776,3.0,6.0
fl-6.1-contents-776,4.0,15.0
fl-6.1-contents-776,5.0,23.0
fl-6.1-contents-776,6.0,35.0
fl-6.1-contents-776,7.0,50.0
fl-6.1-contents-776,8.0,58.0
fl-6.1-contents-776,9.0,63.0
fl-6.1-contents-776,10.0,66.5
fl-6.1-contents-776,11.0,69.5
fl-6.1-contents-776,12.0,72.0
fl-6.1-contents-776,13.0,76.0
fl-6.1-contents-776,14.0,76.0
fl-6.1-contents-776,15.0,76.0
fl-6.1-contents-776,16.0,76.0
fl-6.1-contents-776,17.0,76.0
fl-6.1-contents-776,18.0,76.0
fl-6.1-contents-776,19.0,76.0
fl-6.1-contents-776,20.0,87.0
fl-6.1-contents-776,21.0,87.0
fl-6.1-contents-776,22.0,87.0
fl-6.1-contents-776,23.0,87.0
fl-6.1-contents-776,24.0,87.0
fl-6.1-contents-777,-4.0,0.0
fl-6.1-contents-777,-3.0,0.0
fl-6.1-contents-777,-2.0,0.0
fl-6.1-contents-777,-1.0,0.0
fl-6.1-contents-777,0.0,0.0
fl-6.1-contents-777,1.0,0.0
fl-6.1-contents-777,2.0,0.0
fl-6.1-contents-777,3.0,0.0
fl-6.1-contents-777,4.0,7.5
fl-6.1-contents-777,5.0,13.5
fl-6.1-contents-777,6.0,19.5
fl-6.1-contents-777,7.0,27.0
fl-6.1-contents-777,8.0,30.0
fl-6.1-contents-777,9.0,33.0
fl-6.1-contents-777,10.0,36.0
fl-6.1-contents-777,11.0,39.0
fl-6.1-contents-777,12.0,43.5
fl-6.1-contents-777,13.0,49.5
fl-6.1-contents-777,14.0,57.0
fl-6.1-contents-777,15.0,57.0
fl-6.1-contents-777,16.0,57.0
fl-6.1-contents-777,17.0,57.0
fl-6.1-contents-777,18.0,57.0
fl-6.1-contents-777,19.0,57.0
fl-6.1-contents-777,20.0,57.0
fl-6.1-contents-777,21.0,57.0
fl-6.1-contents-777,22.0,57.0
fl-6.1-contents-777,23.0,57.0
fl-6.1-contents-777,24.0,57.0
fl-6.1-contents-778,-4.0,0.0
fl-6.1-contents-778,-3.0,0.0
fl-6.1-contents-778,-2.0,0.0
fl-6.1-contents-778,-1.0,0.0
fl-6.1-contents-778,0.0,0.0
fl-6.1-contents-778,1.0,0.0
fl-6.1-contents-778,2.0,0.0
fl-6.1-contents-778,3.0,0.0
fl-6.1-contents-778,4.0,13.5
fl-6.1-contents-778,5.0,21.0
fl-6.1-contents-778,6.0,33.0
fl-6.1-contents-778,7.0,40.5
fl-6.1-contents-778,8.0,43.5
fl-6.1-contents-778,9.0,45.0
fl-6.1-contents-778,10.0,60.0
fl-6.1-contents-778,11.0,64.5
fl-6.1-contents-778,12.0,66.0
fl-6.1-contents-778,13.0,67.5
fl-6.1-contents-778,14.0,69.0
fl-6.1-contents-778,15.0,70.5
fl-6.1-contents-778,16.0,72.0
fl-6.1-contents-778,17.0,73.5
fl-6.1-contents-778,18.0,75.0
fl-6.1-contents-778,19.0,75.0
fl-6.1-contents-778,20.0,75.0
fl-6.1-contents-778,21.0,75.0
fl-6.1-contents-778,22.0,75.0
fl-6.1-contents-778,23.0,75.0
fl-6.1-contents-778,24.0,75.0
fl-6.1-contents-779,-4.0,0.0
fl-6.1-contents-779,-3.0,0.0
fl-6.1-contents-779,-2.0,0.0
fl-6.1-contents-779,-1.0,0.0
fl-6.1-contents-779,0.0,0.0
fl-6.1-contents-779,1.0,0.0
fl-6.1-contents-779,2.0,0.0
fl-6.1-contents-779,3.0,11.0
fl-6.1-contents-779,4.0,24.0
fl-6.1-contents-779,5.0,29.0
fl-6.1-contents-779,6.0,37.0
fl-6.1-contents-779,7.0,54.0
fl-6.1-contents-779,8.0,60.5
fl-6.1-contents-779,9.0,64.5
fl-6.1-contents-779,10.0,68.0
fl-6.1-contents-779,11.0,70.0
fl-6.1-contents-779,12.0,72.0
fl-6.1-contents-779,13.0,76.0
fl-6.1-contents-779,14.0,76.0
fl-6.1-contents-779,15.0,76.0
fl-6.1-contents-779,16.0,76.0
fl-6.1-contents-779,17.0,76.0
fl-6.1-contents-779,18.0,76.0
fl-6.1-contents-779,19.0,76.0
fl-6.1-contents-779,20.0,87.0
fl-6.1-contents-779,21.0,87.0
fl-6.1-contents-779,22.0,87.0
fl-6.1-contents-779,23.0,87.0
fl-6.1-contents-779,24.0,87.0
fl-6.1-contents-780,-4.0,0.0
fl-6.1-contents-780,-3.0,0.0
fl-6.1-contents-780,-2.0,0.0
fl-6.1-contents-780,-1.0,0.0
fl-6.1-contents-780,0.0,0.0
fl-6.1-contents-780,1.0,0.0
fl-6.1-contents-780,2.0,4.5
fl-6.1-contents-780,3.0,7.5
fl-6.1-contents-780,4.0,9.0
fl-6.1-contents-780,5.0,24.0
fl-6.1-contents-780,6.0,28.5
fl-6.1-contents-780,7.0,33.0
fl-6.1-contents-780,8.0,40.5
fl-6.1-contents-780,9.0,48.0
fl-6.1-contents-780,10.0,52.5
fl-6.1-contents-780,11.0,54.0
fl-6.1-contents-780,12.0,66.0
fl-6.1-contents-780,13.0,72.0
fl-6.1-contents-780,14.0,75.0
fl-6.1-contents-780,15.0,78.0
fl-6.1-contents-780,16.0,81.0
fl-6.1-contents-780,17.0,84.0
fl-6.1-contents-780,18.0,87.0
fl-6.1-contents-780,19.0,87.0
fl-6.1-contents-780,20.0,87.0
fl-6.1-contents-780,21.0,87.0
fl-6.1-contents-780,22.0,87.0
fl-6.1-contents-780,23.0,87.0
fl-6.1-contents-780,24.0,87.0
fl-6.1-contents-781,-4.0,0.0
fl-6.1-contents-781,-3.0,0.0
fl-6.1-contents-781,-2.0,0.0
fl-6.1-contents-781,-1.0,0.0
fl-6.1-contents-781,0.0,0.0
fl-6.1-contents-781,1.0,0.0
fl-6.1-contents-781,2.0,6.0
fl-6.1-contents-781,3.0,12.0
fl-6.1-contents-781,4.0,16.5
fl-6.1-contents-781,5.0,22.5
fl-6.1-contents-781,6.0,30.0
fl-6.1-contents-781,7.0,34.5
fl-6.1-contents-781,8.0,42.0
fl-6.1-contents-781,9.0,49.5
fl-6.1-contents-781,10.0,57.0
fl-6.1-contents-781,11.0,66.0
fl-6.1-contents-781,12.0,73.5
fl-6.1-contents-781,13.0,76.5
fl-6.1-contents-781,14.0,79.5
fl-6.1-contents-781,15.0,82.5
fl-6.1-contents-781,16.0,85.5
fl-6.1-contents-781,17.0,88.5
fl-6.1-contents-781,18.0,90.0
fl-6.1-contents-781,19.0,90.0
fl-6.1-contents-781,20.0,90.0
fl-6.1-contents-781,21.0,90.0
fl-6.1-contents-781,22.0,90.0
fl-6.1-contents-781,23.0,90.0
fl-6.1-contents-781,24.0,90.0
fl-6.1-contents-782,-4.0,0.0
fl-6.1-contents-782,-3.0,0.0
fl-6.1-contents-782,-2.0,0.0
fl-6.1-contents-782,-1.0,0.0
fl-6.1-contents-782,0.0,0.0
fl-6.1-contents-782,1.0,0.0
fl-6.1-contents-782,2.0,0.0
fl-6.1-contents-782,3.0,0.0
fl-6.1-contents-782,4.0,13.5
fl-6.1-contents-782,5.0,21.0
fl-6.1-contents-782,6.0,33.0
fl-6.1-contents-782,7.0,40.5
fl-6.1-contents-782,8.0,43.5
fl-6.1-contents-782,9.0,45.0
fl-6.1-contents-782,10.0,60.0
fl-6.1-contents-782,11.0,64.5
fl-6.1-contents-782,12.0,66.0
fl-6.1-contents-782,13.0,67.5
fl-6.1-contents-782,14.0,69.0
fl-6.1-contents-782,15.0,70.5
fl-6.1-contents-782,16.0,72.0
fl-6.1-contents-782,17.0,73.5
fl-6.1-contents-782,18.0,75.0
fl-6.1-contents-782,19.0,75.0
fl-6.1-contents-782,20.0,75.0
fl-6.1-contents-782,21.0,75.0
fl-6.1-contents-782,22.0,75.0
fl-6.1-contents-782,23.0,75.0
fl-6.1-contents-782,24.0,75.0
fl-6.1-contents-783,-4.0,0.0
fl-6.1-contents-783,-3.0,0.0
fl-6.1-contents-783,-2.0,0.0
fl-6.1-contents-783,-1.0,0.0
fl-6.1-contents-783,0.0,0.0
fl-6.1-contents-783,1.0,0.0
fl-6.1-contents-783,2.0,0.0
fl-6.1-contents-783,3.0,0.0
fl-6.1-contents-783,4.0,7.5
fl-6.1-contents-783,5.0,13.5
fl-6.1-contents-783,6.0,19.5
fl-6.1-contents-783,7.0,27.0
fl-6.1-contents-783,8.0,30.0
fl-6.1-contents-783,9.0,33.0
fl-6.1-contents-783,10.0,36.0
fl-6.1-contents-783,11.0,39.0
fl-6.1-contents-783,12.0,43.5
fl-6.1-contents-783,13.0,49.5
fl-6.1-contents-783,14.0,57.0
fl-6.1-contents-783,15.0,57.0
fl-6.1-contents-783,16.0,57.0
fl-6.1-contents-783,17.0,57.0
fl-6.1-contents-783,18.0,57.0
fl-6.1-contents-783,19.0,57.0
fl-6.1-contents-783,20.0,57.0
fl-6.1-contents-783,21.0,57.0
fl-6.1-contents-783,22.0,57.0
fl-6.1-contents-783,23.0,57.0
fl-6.1-contents-783,24.0,57.0
fl-6.1-contents-784,-4.0,0.0
fl-6.1-contents-784,-3.0,0.0
fl-6.1-contents-784,-2.0,0.0
fl-6.1-contents-784,-1.0,0.0
fl-6.1-contents-784,0.0,0.0
fl-6.1-contents-784,1.0,0.0
fl-6.1-contents-784,2.0,0.0
fl-6.1-contents-784,3.0,0.0
fl-6.1-contents-784,4.0,13.5
fl-6.1-contents-784,5.0,21.0
fl-6.1-contents-784,6.0,33.0
fl-6.1-contents-784,7.0,40.5
fl-6.1-contents-784,8.0,43.5
fl-6.1-contents-784,9.0,45.0
fl-6.1-contents-784,10.0,60.0
fl-6.1-contents-784,11.0,64.5
fl-6.1-contents-784,12.0,66.0
fl-6.1-contents-784,13.0,67.5
fl-6.1-contents-784,14.0,69.0
fl-6.1-contents-784,15.0,70.5
fl-6.1-contents-784,16.0,72.0
fl-6.1-contents-784,17.0,73.5
fl-6.1-contents-784,18.0,75.0
fl-6.1-contents-784,19.0,75.0
fl-6.1-contents-784,20.0,75.0
fl-6.1-contents-784,21.0,75.0
fl-6.1-contents-784,22.0,75.0
fl-6.1-contents-784,23.0,75.0
fl-6.1-contents-784,24.0,75.0
fl-6.1-contents-785,-4.0,0.0
fl-6.1-contents-785,-3.0,0.0
fl-6.1-contents-785,-2.0,0.0
fl-6.1-contents-785,-1.0,0.0
fl-6.1-contents-785,0.0,0.0
fl-6.1-contents-785,1.0,0.0
fl-6.1-contents-785,2.0,0.0
fl-6.1-contents-785,3.0,11.0
fl-6.1-contents-785,4.0,24.0
fl-6.1-contents-785,5.0,29.0
fl-6.1-contents-785,6.0,37.0
fl-6.1-contents-785,7.0,54.0
fl-6.1-contents-785,8.0,60.5
fl-6.1-contents-785,9.0,64.5
fl-6.1-contents-785,10.0,68.0
fl-6.1-contents-785,11.0,70.0
fl-6.1-contents-785,12.0,72.0
fl-6.1-contents-785,13.0,76.0
fl-6.1-contents-785,14.0,76.0
fl-6.1-contents-785,15.0,76.0
fl-6.1-contents-785,16.0,76.0
fl-6.1-contents-785,17.0,76.0
fl-6.1-contents-785,18.0,76.0
fl-6.1-contents-785,19.0,76.0
fl-6.1-contents-785,20.0,87.0
fl-6.1-contents-785,21.0,87.0
fl-6.1-contents-785,22.0,87.0
fl-6.1-contents-785,23.0,87.0
fl-6.1-contents-785,24.0,87.0
fl-6.1-contents-786,-4.0,0.0
fl-6.1-contents-786,-3.0,0.0
fl-6.1-contents-786,-2.0,0.0
fl-6.1-contents-786,-1.0,0.0
fl-6.1-contents-786,0.0,0.0
fl-6.1-contents-786,1.0,0.0
fl-6.1-contents-786,2.0,0.0
fl-6.1-contents-786,3.0,0.0
fl-6.1-contents-786,4.0,7.5
fl-6.1-contents-786,5.0,13.5
fl-6.1-contents-786,6.0,19.5
fl-6.1-contents-786,7.0,27.0
fl-6.1-contents-786,8.0,30.0
fl-6.1-contents-786,9.0,33.0
fl-6.1-contents-786,10.0,36.0
fl-6.1-contents-786,11.0,39.0
fl-6.1-contents-786,12.0,43.5
fl-6.1-contents-786,13.0,49.5
fl-6.1-contents-786,14.0,57.0
fl-6.1-contents-786,15.0,57.0
fl-6.1-contents-786,16.0,57.0
fl-6.1-contents-786,17.0,57.0
fl-6.1-contents-786,18.0,57.0
fl-6.1-contents-786,19.0,57.0
fl-6.1-contents-786,20.0,57.0
fl-6.1-contents-786,21.0,57.0
fl-6.1-contents-786,22.0,57.0
fl-6.1-contents-786,23.0,57.0
fl-6.1-contents-786,24.0,57.0
fl-6.1-contents-787,-4.0,0.0
fl-6.1-contents-787,-3.0,0.0
fl-6.1-contents-787,-2.0,0.0
fl-6.1-contents-787,-1.0,0.0
fl-6.1-contents-787,0.0,0.0
fl-6.1-contents-787,1.0,0.0
fl-6.1-contents-787,2.0,6.0
fl-6.1-contents-787,3.0,12.0
fl-6.1-contents-787,4.0,16.5
fl-6.1-contents-787,5.0,22.5
fl-6.1-contents-787,6.0,30.0
fl-6.1-contents-787,7.0,34.5
fl-6.1-contents-787,8.0,42.0
fl-6.1-contents-787,9.0,49.5
fl-6.1-contents-787,10.0,57.0
fl-6.1-contents-787,11.0,66.0
fl-6.1-contents-787,12.0,73.5
fl-6.1-contents-787,13.0,76.5
fl-6.1-contents-787,14.0,79.5
fl-6.1-contents-787,15.0,82.5
fl-6.1-contents-787,16.0,85.5
fl-6.1-contents-787,17.0,88.5
fl-6.1-contents-787,18.0,90.0
fl-6.1-contents-787,19.0,90.0
fl-6.1-contents-787,20.0,90.0
fl-6.1-contents-787,21.0,90.0
fl-6.1-contents-787,22.0,90.0
fl-6.1-contents-787,23.0,90.0
fl-6.1-contents-787,24.0,90.0
fl-6.1-contents-788,-4.0,0.0
